0.07085929592617664,0.3457274449199482,0.44939024662822574,0.35918554380842765,0.22994826371612967,0.2582366807046155,0.07130567949361838,0.030477077953857432,0.03597572250720844,car_horn,100648-1-1-0.wav
0.08364399337990895,0.3009590303877945,0.32539737440608973,0.2387304423013333,0.24456580317395535,0.3046539608366801,0.0723786054619658,0.021297613802967845,0.03754160393078637,car_horn,100648-1-3-0.wav
0.023375631831976565,0.05770638920401451,0.07261084719679349,0.05175571394955164,0.0708346805060707,0.08454906594540708,0.03194593022231664,0.009546761180292454,0.01282065275155849,car_horn,100648-1-4-0.wav
0.004412735016318405,0.010339243384270355,0.06635587685536647,0.3342067446779803,0.2695695101316446,0.042637071163280506,0.004957008561823779,0.001068216019618649,0.042107251297813404,dog_bark,100795-3-0-0.wav
0.0011969976424163562,0.0026067126174496727,0.023767676596617007,0.30555521281909004,0.2596017533419368,0.03152668288193916,0.0032733377295990442,0.0007768507425561645,0.026551884477118256,dog_bark,100795-3-0-0.wav
0.0015534232362511386,0.0034859857425351653,0.05411898539487139,0.1274369340741083,0.36292158353013826,0.019815161996859766,0.0026123111599955194,0.0006564348303625509,0.02590147352626234,dog_bark,100795-3-0-0.wav
0.0016077443788204615,0.004589621215179862,0.05271918848640154,0.3240177250599098,0.26312536423195865,0.0550036418178205,0.004865366588847561,0.0008630443326736901,0.04543652245132408,dog_bark,100795-3-0-0.wav
0.00449955419129399,0.0147032959243584,0.18844965462785151,0.2514230188493607,0.29422302004961143,0.025433731317640824,0.0035065498965872236,0.0011990439714263923,0.027092670658204625,dog_bark,100795-3-1-0.wav
0.002889067108814768,0.0054885065014598534,0.07101998039303738,0.1582765856918839,0.26570578838774145,0.014248743706195598,0.002255820429538514,0.0007992411413927938,0.019882112254683625,dog_bark,100795-3-1-0.wav
0.00227131862991992,0.006344227403810812,0.10136698280520702,0.193185768361281,0.27072141924948656,0.03094937801600553,0.003328536921237413,0.0009232592112286224,0.02748455337132197,dog_bark,100795-3-1-0.wav
0.00185079779408745,0.003217595619793123,0.05254512799777621,0.14368600734270112,0.22000591225377614,0.023771725798315543,0.0025168789116987063,0.0008115795297830384,0.022859837241482613,dog_bark,100795-3-1-0.wav
0.0024152747879017914,0.006746324489787738,0.10779162142641469,0.20542988093259656,0.2878797408011966,0.03291094936597936,0.00353949956671135,0.0009817753732144603,0.02922652416091686,dog_bark,100795-3-1-1.wav
0.0019681013446014284,0.0034215268064012494,0.05587543782202671,0.15279282542640585,0.23394988534682776,0.025278377603766847,0.0026763986785253062,0.0008630174343840402,0.024308693556939664,dog_bark,100795-3-1-1.wav
0.0015744456735413874,0.004252003219000958,0.0600348587963333,0.15347319093685857,0.2749327414909851,0.020456596357505224,0.002939397269063144,0.0008415148831965066,0.025372901122495004,dog_bark,100795-3-1-1.wav
